dataID,dataSet,original_ID,country,state,locality,year,lat,lon
ebird0159,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS283602904,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2014,-16.3786111,-56.6208333
ebird0160,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS278429406,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2014,-16.7581146,-56.8772335
ebird0161,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS283806881,Brazil,Mato Grosso do Sul,pousada aguape,2014,-20.09527,-55.96491
ebird0162,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS319083563,Brazil,Mato Grosso do Sul,Baía das Pedras,2014,-19.25696,-55.786518
ebird0163,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS281893275,Brazil,Mato Grosso do Sul,"baia das pedras,Aquidauana, Aquidauana - MS",2014,-19.2568,-55.78625
ebird0164,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS282962869,Brazil,Mato Grosso do Sul,Fazenda Barranco Alto,2014,-19.5772183,-56.1508656
ebird0165,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS333491273,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2015,-17.3645242,-56.7751122
ebird0166,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS328841685,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2015,-17.3645242,-56.7751122
ebird0167,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS355634621,Brazil,Mato Grosso do Sul,Pantanal - Aquidauana (Trecho Passo do Lontra),2015,-20.4701191,-55.7827806
ebird0168,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS335622588,Brazil,Mato Grosso,Pantanal--Pousada Canto do Arancuã,2015,-16.5980297,-56.7526674
ebird0169,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS347393061,Brazil,Mato Grosso,Pantanal Norte--Porto Jofre Hotel,2015,-17.353952,-56.764345
ebird0170,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS332185819,Brazil,Mato Grosso do Sul,Fazenda Barranco Alto,2015,-19.5772183,-56.1508656
ebird0171,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS340155041,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2015,-16.7581146,-56.8772335
ebird0172,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS347593517,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0173,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS355538882,Brazil,Mato Grosso do Sul,BR-262,2015,-19.5471727,-57.2343493
ebird0174,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS309085058,Brazil,Pará,Caapiranga,2015,-2.503303,-56.194309
ebird0175,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS347674818,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0176,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS333844749,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2015,-17.3645242,-56.7751122
ebird0177,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS331060194,Brazil,Mato Grosso,Pantanal -- Araras Eco-Lodge,2015,-16.5122399,-56.7117691
ebird0178,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS340389149,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0179,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS342506434,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0180,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS339931096,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2015,-16.7581146,-56.8772335
ebird0181,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS364865076,Brazil,Pará,Carajás--Rio Itacaiúnas,2015,-5.8714163,-50.4805684
ebird0182,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS310027536,Brazil,Pará,200 - Caapiranga,2015,-2.505014,-56.193848
ebird0183,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS334253904,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2015,-16.5030776,-56.7453337
ebird0184,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS336749940,Brazil,Mato Grosso,Pantanal--Rio Pixaim vicinity,2015,-16.7480953,-56.857471
ebird0185,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS338625480,Brazil,Mato Grosso,Pantanal--Pousada Canto do Arancuã,2015,-16.5980297,-56.7526674
ebird0186,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS350742603,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0187,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS322866170,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0188,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS333422918,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0189,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS354003127,Brazil,Mato Grosso do Sul,Passo do Lontra,2015,-19.5748125,-57.0380652
ebird0190,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS347404648,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0191,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS329668165,Brazil,Mato Grosso,Pantanal--northern Transpantaneira (km 0-60),2015,-16.4569228,-56.69135
ebird0192,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS325052119,Brazil,Mato Grosso,Pantanal -- Araras Eco-Lodge,2015,-16.5122399,-56.7117691
ebird0193,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS348284444,Brazil,Mato Grosso do Sul,Pantanal Sul--Refugio Ecologico Caiman,2015,-19.952959,-56.305403
ebird0194,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS294523845,Brazil,Mato Grosso,Curicaca,2015,-16.504663,-56.6754
ebird0195,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS343268582,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0196,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS355646799,Brazil,Mato Grosso do Sul,Aquidauana - Toca da Onça,2015,-20.364864,-55.848961
ebird0197,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS350752235,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0198,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS337973393,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2015,-16.5030776,-56.7453337
ebird0199,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS346283461,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2015,-17.3645242,-56.7751122
ebird0200,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS338644205,Brazil,Mato Grosso do Sul,Baía das Pedras,2015,-19.25696,-55.786518
ebird0201,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS354812972,Brazil,Mato Grosso do Sul,Transecto à pé: trecho 1,2015,-20.47,-55.68
ebird0202,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS322307816,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0203,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS336755036,Brazil,Mato Grosso,Pantanal--P. Jofre boat on Rio Cuiabá & tributaries,2015,-17.2826279,-56.6988087
ebird0204,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS338643897,Brazil,Mato Grosso do Sul,Baía das Pedras,2015,-19.25696,-55.786518
ebird0205,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS328652497,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0206,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS310027194,Brazil,Pará,400 - Caapiranga,2015,-2.506754,-56.193729
ebird0207,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS355538398,Brazil,Mato Grosso do Sul,Passo do Lontra,2015,-19.5748125,-57.0380652
ebird0208,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS336698576,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2015,-17.3645242,-56.7751122
ebird0209,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS311920372,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0210,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS336283395,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0211,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS351616125,Brazil,Mato Grosso,Rio Claro Lodge,2015,-16.6088869,-56.7291069
ebird0212,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS347597950,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0213,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS638707429,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0214,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS294060249,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0215,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS509902525,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2015,-16.5030776,-56.7453337
ebird0216,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS348153257,Brazil,Mato Grosso do Sul,Pantanal Sul--Refugio Ecologico Caiman,2015,-19.952959,-56.305403
ebird0217,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS335697946,Brazil,Mato Grosso,Pantanal--Pousada Canto do Arancuã,2015,-16.5980297,-56.7526674
ebird0218,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS638744588,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0219,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS348227707,Brazil,Mato Grosso do Sul,Miranda--Fazenda San Francisco,2015,-20.0857721,-56.6153791
ebird0220,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS354815008,Brazil,Mato Grosso do Sul,Transecto à pé: trecho 2,2015,-20.48,-55.65
ebird0221,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS348204440,Brazil,Mato Grosso do Sul,Pantanal Sul--Refugio Ecologico Caiman,2015,-19.952959,-56.305403
ebird0222,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS348494642,Brazil,Mato Grosso do Sul,Pantanal Sul--Refugio Ecologico Caiman,2015,-19.952959,-56.305403
ebird0223,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS338961264,Brazil,Mato Grosso,Pantanal -- Araras Eco-Lodge,2015,-16.5122399,-56.7117691
ebird0224,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS332189320,Brazil,Mato Grosso do Sul,Fazenda Barranco Alto,2015,-19.5772183,-56.1508656
ebird0225,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS355625373,Brazil,Mato Grosso do Sul,Ponto Fixo 02,2015,-20.2573031,-55.8680368
ebird0226,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS336468940,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2015,-17.3645242,-56.7751122
ebird0227,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS354664890,Brazil,Mato Grosso do Sul,Toca da Onça - Aquidauana,2015,-20.469315,-55.737462
ebird0228,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS347583831,Brazil,Mato Grosso,Pantanal Norte--Porto Jofre Hotel,2015,-17.353952,-56.764345
ebird0229,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS349573299,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0230,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS348841212,Brazil,Mato Grosso do Sul,Pantanal Sul--Refugio Ecologico Caiman,2015,-19.952959,-56.305403
ebird0231,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS650755899,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0232,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS343268715,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0233,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS347437166,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0234,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS340086961,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2015,-16.7581146,-56.8772335
ebird0235,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS331765505,Brazil,Mato Grosso,Porto Jofre,2015,-17.3632827,-56.778011
ebird0236,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS347665510,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0237,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS350594274,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2015,-16.7581146,-56.8772335
ebird0238,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS334255265,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2015,-16.5030776,-56.7453337
ebird0239,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS326516884,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0240,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS350113031,Brazil,Mato Grosso,Pantanal--northern Transpantaneira (km 0-60),2015,-16.4569228,-56.69135
ebird0241,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS332386996,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2015,-16.7581146,-56.8772335
ebird0242,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS331006665,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2015,-17.3645242,-56.7751122
ebird0243,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS361361799,Brazil,Mato Grosso,Pantanal--Pousada Rio Claro,2015,-16.6206959,-56.7353135
ebird0244,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS638702646,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0245,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS334537072,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0246,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS323577818,Brazil,Pará,"fazendas near Pousada Rio Azul, Novo Progresso",2015,-9.2583257,-56.0082579
ebird0247,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS346304337,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2015,-17.3645242,-56.7751122
ebird0248,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS330953775,Brazil,Mato Grosso,Piuval Lodge,2015,-16.3787915,-56.6216523
ebird0249,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS335623653,Brazil,Mato Grosso,Pantanal--Pousada Canto do Arancuã,2015,-16.5980297,-56.7526674
ebird0250,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS343532660,Brazil,Mato Grosso do Sul,Baía das Pedras,2015,-19.25696,-55.786518
ebird0251,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS347517948,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0252,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS319059615,Brazil,Mato Grosso,Vila Capoeirinha,2015,-16.4565003,-55.9233499
ebird0253,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS331686556,Brazil,Mato Grosso,BR-MT-Pocone-MT-060 - -16.5124x-56.7115,2015,-16.512412,-56.711472
ebird0254,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS294523761,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2015,-16.3786111,-56.6208333
ebird0255,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS334374845,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2015,-16.5030776,-56.7453337
ebird0256,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS802902732,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2015,-16.7581146,-56.8772335
ebird0257,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS336733630,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2015,-16.5030776,-56.7453337
ebird0258,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS352942071,Brazil,Mato Grosso,BR-MT-Pocone-MT-060 - -16.5126x-56.7113,2015,-16.512557,-56.711293
ebird0259,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS331745148,Brazil,Mato Grosso,BR-MT-Pocone-MT-060 - -16.5126x-56.7113,2015,-16.512557,-56.711293
ebird0260,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS355540029,Brazil,Mato Grosso do Sul,BR-262,2015,-19.5471727,-57.2343493
ebird0261,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS343268924,Brazil,Mato Grosso do Sul,Miranda--Fazenda San Francisco,2015,-20.0857721,-56.6153791
ebird0262,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS328781718,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2015,-16.5030776,-56.7453337
ebird0263,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS354005095,Brazil,Mato Grosso do Sul,Passo do Lontra,2015,-19.5748125,-57.0380652
ebird0264,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS355059498,Brazil,Mato Grosso do Sul,Ponto fixo 5,2015,-20.086437,-55.663836
ebird0265,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS347437098,Brazil,Mato Grosso do Sul,Pousada Aguape,2015,-20.0956205,-55.9648456
ebird0266,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS424144310,Brazil,Mato Grosso,Braulio's house,2016,-17.1273594,-56.9494933
ebird0267,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS428770356,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2016,-16.7581146,-56.8772335
ebird0268,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS422230171,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2016,-16.5030776,-56.7453337
ebird0269,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS413843126,Brazil,Mato Grosso,"Pousada Piquiri - -17.331x-56.595 - Jun 24, 2016 12:04 PM",2016,-17.3309666,-56.5949731
ebird0270,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS437908313,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2016,-16.5030776,-56.7453337
ebird0271,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS869778139,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2016,-16.5030776,-56.7453337
ebird0272,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS937824929,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2016,-16.5030776,-56.7453337
ebird0273,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS419472819,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2016,-16.5030776,-56.7453337
ebird0274,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS403116904,Brazil,Mato Grosso do Sul,Estrada Betione,2016,-20.5827333,-56.650722
ebird0275,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS422557724,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2016,-16.3786111,-56.6208333
ebird0276,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS422193305,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2016,-17.3645242,-56.7751122
ebird0277,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS371095119,Brazil,Pará,Parauapebas--Universidade Federal Rural Da Amazônia (UFRA),2016,-6.0745436,-49.8159596
ebird0278,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS693042211,Brazil,Pará,Marabá--Fazenda São João - Gleba Itacaiunas,2016,-5.6638397,-49.4742197
ebird0279,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS403098876,Brazil,Tocantins,Colinas do Tocantins,2016,-8.0419777,-48.4730959
ebird0280,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS441830766,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2016,-16.3786111,-56.6208333
ebird0281,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS421846096,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2016,-16.7581146,-56.8772335
ebird0282,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS418843163,Brazil,Pará,Z2 LT Xingu,2016,-4.049471,-51.018013
ebird0283,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS428300000,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2016,-17.3645242,-56.7751122
ebird0284,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS422034651,Brazil,Mato Grosso,Pantanal--Rio Pixaim vicinity,2016,-16.7480953,-56.857471
ebird0285,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS421898041,Brazil,Mato Grosso,Pantanal--Rio Pixaim vicinity,2016,-16.7480953,-56.857471
ebird0286,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS398664337,Brazil,Mato Grosso,Parque Sesc Baía das Pedras,2016,-16.5074412,-56.4116071
ebird0287,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS902568733,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2016,-16.3786111,-56.6208333
ebird0288,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS922588007,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2016,-17.3645242,-56.7751122
ebird0289,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS430859463,Brazil,Mato Grosso,Pousada Piquiri,2016,-17.3310637,-56.5949482
ebird0290,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS442566464,Brazil,Mato Grosso do Sul,Estrada Parque Piraputanga,2016,-20.4592632,-55.5069208
ebird0291,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS419545589,Brazil,Pará,Z4 LT Xingu,2016,-4.500047,-50.789483
ebird0292,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS939356328,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2016,-16.5030776,-56.7453337
ebird0293,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS421972457,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2016,-17.3645242,-56.7751122
ebird0294,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS420022903,Brazil,Mato Grosso do Sul,Baía das Pedras,2016,-19.25696,-55.786518
ebird0295,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS421091218,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2016,-16.7581146,-56.8772335
ebird0296,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS424380664,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2016,-17.3645242,-56.7751122
ebird0297,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS434903341,Brazil,Mato Grosso do Sul,Fazenda San Francisco,2016,-20.0860337,-56.6143066
ebird0298,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS417885506,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2016,-16.3786111,-56.6208333
ebird0299,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS428272571,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2016,-16.5030776,-56.7453337
ebird0300,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS432847353,Paraguay,Concepción,"Estancia Arrecife, Concepción",2016,-22.2611667,-57.4726667
ebird0301,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS419740348,Brazil,Pará,Mod Z4,2016,-4.496354,-50.786478
ebird0302,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS423111907,Brazil,Mato Grosso,Reserva Ecologica Jaguar,2016,-17.1027162,-56.9430464
ebird0303,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS422448413,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2016,-16.3786111,-56.6208333
ebird0304,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS430546195,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2016,-17.3645242,-56.7751122
ebird0305,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS423815963,Brazil,Mato Grosso,Poconé--Porto Jofre vicinity,2016,-17.3645242,-56.7751122
ebird0306,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS420248595,Brazil,Pará,Mod Z 3,2016,-4.399641,-50.761111
ebird0307,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS419855639,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2016,-16.5030776,-56.7453337
ebird0308,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS417747299,Brazil,Mato Grosso,Pantanal -- Araras Eco-Lodge,2016,-16.5122399,-56.7117691
ebird0309,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS418844482,Brazil,Pará,Z2 LT Xingu,2016,-4.049471,-51.018013
ebird0310,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS428290702,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2016,-16.3786111,-56.6208333
ebird0311,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS421977618,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2016,-16.7581146,-56.8772335
ebird0312,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS421032893,Brazil,Mato Grosso,Poconé--Fazenda Santa Tereza (SouthWild Pantanal),2016,-16.7581146,-56.8772335
ebird0313,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS418779979,Brazil,Pará,Z2 - LT-Xingu,2016,-4.048778,-51.017018
ebird0314,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS428290875,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2016,-16.3786111,-56.6208333
ebird0315,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS419861660,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2016,-16.5030776,-56.7453337
ebird0316,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS423591410,Brazil,Mato Grosso,Pantanal -- Pousada Pouso Alegre,2016,-16.5030776,-56.7453337
ebird0317,eBird,URN:CornellLabOfOrnithology:EBIRD:OBS903068691,Brazil,Mato Grosso,Pantanal--Pousada Piuval,2016,-16.3786111,-56.6208333
